RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
343,15721159,Onio,547,France,Female,28,5,68927.52,1,0,1,69204.4,0
344,15694459,Muller,636,Germany,Male,32,10,113818.27,2,1,1,8191.59,0
345,15792074,Weber,581,Spain,Male,62,0,69709.06,1,1,1,151942.43,0
346,15629689,Onio,566,France,Male,40,9,120240.04,1,1,0,115684.61,0
347,15813535,Greco,581,Spain,Female,23,0,0.0,2,1,1,90445.5,0
348,15799701,Kaya,729,Germany,Female,66,0,171125.78,2,1,0,160212.72,1
349,15610874,Wagner,603,Germany,Male,60,1,116036.13,2,1,1,158805.99,1
350,15606851,Aydin,850,Spain,Female,39,3,109344.63,2,1,1,119592.76,0
351,15698984,Pirozzi,690,France,Female,72,9,160008.12,2,1,0,435.15,1
352,15576928,Kaya,553,Spain,Male,30,8,139595.16,2,1,1,199073.68,0
353,15640397,Dogan,615,France,Female,33,0,121279.38,2,1,1,182151.47,0
354,15674470,Ozturk,573,Germany,Female,26,9,0.0,1,1,0,95125.45,1
355,15808033,Bianchi,727,France,Male,46,2,0.0,1,1,1,174264.26,0
356,15813783,Yilmaz,493,France,Female,68,10,0.0,2,0,1,69810.64,1
357,15603584,Yilmaz,521,France,Male,51,2,75681.07,1,1,0,38387.94,0
358,15788610,Hsia,593,Spain,Male,27,7,0.0,2,0,1,69189.32,0
359,15588432,Conti,716,Germany,Male,30,6,110510.66,1,1,1,159367.47,0
360,15752844,Chien,768,Spain,Female,18,9,156164.69,2,1,1,8670.55,0
361,15777102,Wilson,783,France,Female,49,6,124670.23,3,1,0,181051.59,1
362,15788389,Schmidt,701,France,Male,27,1,147455.3,1,1,1,178987.97,0
363,15621553,Ferri,642,France,Male,36,10,0.0,1,1,0,21448.1,0
364,15789052,Davis,726,France,Male,21,4,109973.41,1,1,1,77742.42,0
365,15594694,Romano,540,France,Female,33,10,0.0,2,1,0,158560.96,0
366,15695409,Yilmaz,473,Spain,Male,39,0,0.0,1,1,1,194087.88,0
367,15683082,Dogan,692,Spain,Female,40,9,0.0,2,1,0,163205.76,0
368,15644679,Schmidt,553,France,Male,44,3,145172.06,1,1,1,31828.31,0
369,15571229,Garcia,644,France,Male,59,10,0.0,3,1,1,61106.36,0
370,15758695,Demir,661,Germany,Male,52,8,0.0,1,0,1,72528.6,1
371,15649593,Celik,674,Germany,Male,51,10,0.0,1,1,1,54055.73,0
372,15731109,Kent,740,Germany,Male,48,2,0.0,2,1,0,98669.48,0
373,15668251,Garcia,730,Germany,Female,40,8,0.0,2,1,1,113946.49,0
374,15659111,Yilmaz,669,France,Male,37,8,87248.9,1,1,0,126089.8,0
375,15787265,Wagner,608,France,Male,53,9,95577.01,2,1,1,25834.88,0
376,15589316,Chien,660,Spain,Female,18,8,147427.31,1,1,1,22516.41,0
377,15749847,Moore,593,Germany,Male,49,1,96364.22,2,1,0,148299.54,1
378,15752390,Pirozzi,631,Spain,Female,29,9,0.0,2,0,1,192686.63,0
379,15660694,Jones,850,France,Female,45,2,149215.53,2,0,0,96027.79,1
380,15631313,Ferri,667,Germany,Female,40,10,122764.11,2,1,0,161697.33,0
381,15567027,Wagner,693,France,Female,43,8,128184.58,2,1,1,21375.68,0
382,15799893,Bianchi,582,Spain,Male,56,8,0.0,1,1,1,43523.56,1
383,15802623,Arslan,748,France,Male,30,7,189020.66,3,0,1,185651.65,1
384,15625940,Fischer,723,Germany,Male,29,7,0.0,1,1,0,170773.38,0
385,15573678,Wagner,724,France,Male,41,6,107278.37,3,0,1,89547.98,1
386,15596389,Celik,671,France,Male,31,8,144999.05,1,0,1,196976.11,0
387,15582610,Aydin,749,France,Male,22,10,0.0,2,1,0,161693.27,0
388,15773470,Schmidt,772,Germany,Female,25,2,159391.44,2,1,0,94998.49,0
389,15788669,Celik,677,Spain,Female,72,9,103583.71,1,1,0,43921.7,0
390,15604020,Pirozzi,639,Spain,Male,39,8,107299.85,1,0,1,79699.1,0
391,15752377,Celik,736,Germany,Female,46,6,89218.2,2,1,0,111823.15,1
392,15610516,Conti,563,Germany,Female,35,10,94523.95,1,1,0,34614.7,0
393,15657499,Schmidt,581,Spain,Male,54,10,0.0,2,1,1,42769.85,0
394,15715540,Wilson,645,France,Female,18,4,130273.99,2,0,0,83197.63,0
395,15745674,Smith,483,Spain,Female,62,0,0.0,1,1,0,52796.19,0
396,15784331,Garcia,729,Spain,Female,39,0,0.0,1,0,1,71830.05,0
397,15576896,Wagner,558,Germany,Female,30,6,0.0,1,1,0,182514.84,0
398,15614807,Hooper,605,France,Male,59,3,119471.97,1,1,0,132943.39,0
399,15635825,Arslan,630,France,Female,45,2,0.0,1,0,1,130508.04,0
400,15643278,Chien,654,France,Female,37,1,95726.66,1,1,0,160956.51,1
401,15815196,Rossi,617,Spain,Female,23,2,91931.19,2,0,0,110008.83,0
402,15760043,Smith,644,Germany,Male,37,6,99430.4,1,0,1,99554.56,0
403,15645801,Fischer,644,Germany,Female,40,8,105962.31,2,1,1,45054.21,0
404,15808646,Aydin,607,France,Female,42,9,0.0,1,1,1,199876.68,0
405,15690522,Onio,576,Spain,Female,29,7,140984.44,2,1,0,144469.16,0
406,15690880,Aydin,754,France,Male,29,1,119245.43,1,1,0,136405.21,0
407,15674120,Brown,448,France,Male,25,7,0.0,2,1,0,67424.34,0
408,15601673,Moore,630,Germany,Male,30,4,138908.89,2,0,0,39695.54,0
409,15799283,Miller,605,France,Female,47,1,98804.23,1,1,0,139369.3,0
410,15569184,Aydin,690,France,Male,67,7,133564.82,1,0,1,86009.69,0
411,15609268,Muller,510,France,Female,35,10,0.0,2,0,1,122619.06,0
412,15623112,Yilmaz,602,France,Female,42,9,0.0,1,0,1,23529.41,1
413,15635522,Rossi,640,Spain,Male,25,8,144637.73,1,1,1,169683.86,0
414,15598655,Demir,753,Spain,Female,25,2,0.0,2,1,0,153982.96,0
415,15570191,Garcia,682,Spain,Male,53,5,172457.63,1,0,0,156845.76,0
416,15735108,Greco,536,Spain,Male,18,5,0.0,2,0,1,151342.08,0
417,15808017,Aydin,603,France,Male,45,4,0.0,1,1,0,45682.73,0
418,15596157,Demir,735,France,Female,46,0,165094.22,1,0,0,3890.86,1
419,15639831,Wagner,535,Germany,Female,53,6,145703.7,1,0,0,118805.79,1
420,15692277,Demir,642,France,Male,43,4,126478.45,1,0,1,108164.99,0
421,15797566,Pirozzi,649,Spain,Female,23,3,117662.16,1,1,1,100346.45,0
422,15739258,Moore,613,France,Male,57,3,0.0,2,0,0,83550.74,1
423,15757239,Kent,850,Germany,Male,32,8,0.0,1,1,0,122053.53,0
424,15710973,Dogan,610,Germany,Female,56,1,116477.98,2,0,1,107904.63,1
425,15669955,Yildiz,693,Spain,Female,52,6,103342.41,1,1,1,151036.35,1
426,15615642,Conti,576,Germany,Female,43,1,120564.68,2,1,1,173156.59,0
427,15781770,Hooper,701,Germany,Female,52,10,0.0,1,1,0,34867.55,0
428,15766723,Lombardo,734,France,Male,60,4,0.0,1,1,0,113804.84,1
429,15571976,Jones,594,Germany,Male,45,10,72709.76,1,1,0,105020.28,1
430,15744544,Martin,645,Germany,Male,50,0,81025.77,1,1,1,119798.27,0
431,15586797,Romano,564,Germany,Female,28,8,90474.67,2,1,1,35719.37,0
432,15750438,Wilson,540,Spain,Female,48,9,0.0,2,1,0,38319.1,1
433,15772180,Dogan,750,France,Male,28,1,121295.97,2,1,1,63255.24,0
434,15598463,Davis,597,France,Male,41,10,166170.08,1,0,0,95799.58,0
435,15674155,Bianchi,418,Spain,Male,31,10,138444.77,1,1,0,63705.74,1
436,15596638,Kaya,819,France,Female,33,9,0.0,2,1,1,78291.7,0
437,15707515,Garcia,573,Germany,Male,62,7,0.0,2,1,1,19529.34,0
438,15797581,Brown,626,Germany,Female,38,0,0.0,2,1,0,106406.64,0
439,15585917,Demir,808,Spain,Male,41,1,187219.9,2,1,0,38064.9,1
440,15665091,Celik,636,France,Female,49,3,110461.29,1,0,1,164418.31,0
441,15808970,Taylor,634,France,Male,40,8,0.0,2,1,1,106132.91,0
442,15640934,Celik,532,Spain,Male,48,4,52862.03,2,1,0,63067.92,1
443,15598753,Garcia,493,Germany,Male,50,0,117329.19,1,1,0,64152.5,1
444,15687841,Ferri,634,Germany,Male,32,3,0.0,1,1,1,43730.65,0
445,15692788,Kent,685,France,Female,26,9,0.0,2,1,0,81813.84,0
446,15731409,Sahin,679,France,Female,40,8,77955.43,2,1,0,171750.51,0
447,15644131,Wilson,604,Spain,Male,33,9,0.0,2,0,0,92850.17,0
448,15804596,Celik,652,Germany,Male,51,7,0.0,1,1,1,126418.52,1
449,15695950,Wilson,474,Spain,Male,33,1,182994.5,2,1,1,170962.28,0
450,15637309,Taylor,694,Spain,Female,60,2,0.0,2,0,1,131896.37,0
451,15805761,Cameron,665,Germany,Male,60,10,157938.23,2,1,0,13256.1,0
452,15796892,Wilson,839,Germany,Male,58,0,171265.86,2,0,1,82281.35,0
453,15690486,Greco,651,Germany,Male,47,8,0.0,2,1,1,36860.14,0
454,15571915,Yildiz,560,Spain,Female,31,6,0.0,1,1,1,70607.16,0
455,15714928,Demir,645,Germany,Male,35,0,0.0,1,1,0,123543.82,0
456,15704494,Yilmaz,619,France,Female,47,9,81706.48,2,0,0,32680.29,0
457,15602751,Miller,692,Spain,Female,37,9,0.0,3,1,0,82004.45,1
458,15724187,Ozturk,653,Germany,Male,36,6,112617.5,2,1,1,132793.72,0
459,15775890,Sahin,529,Spain,Male,59,10,115362.29,1,0,0,92623.25,0
460,15592174,Dogan,493,France,Male,24,2,0.0,2,0,1,131921.62,0
461,15746523,Conti,675,France,Female,47,10,0.0,1,1,0,198571.71,0
462,15600784,Howells,783,Germany,Male,46,6,62733.38,2,0,1,58741.76,0
463,15752899,Yilmaz,658,Spain,Male,41,7,145675.25,2,1,0,171986.76,0
464,15670474,Lombardo,728,France,Male,27,5,0.0,2,0,0,78140.05,0
465,15567328,Arslan,747,France,Female,35,9,0.0,2,1,1,188668.15,0
466,15807248,Martin,676,Spain,Female,41,8,115162.98,1,0,1,170997.07,0
467,15607191,Garcia,572,Spain,Male,26,8,0.0,1,1,0,145546.53,0
468,15714705,Martin,669,France,Female,55,4,77982.77,3,0,0,116963.5,1
469,15611066,Hooper,766,France,Male,39,10,0.0,1,1,0,75794.41,0
470,15798946,Weber,701,France,Male,38,7,92169.81,1,1,1,75304.84,0
471,15750274,Romano,722,France,Male,48,3,0.0,2,1,0,154401.91,0
472,15766782,Muller,606,France,Female,63,2,0.0,1,1,0,71163.39,0
473,15673716,Wagner,631,Germany,Female,35,8,130203.48,1,1,1,186163.39,0
474,15682541,Ozturk,639,Germany,Male,25,0,126845.71,2,1,0,828.36,0
475,15724269,Davis,645,France,Male,66,9,0.0,1,1,0,163038.47,0
476,15761883,Celik,762,France,Male,42,8,0.0,1,1,1,152114.56,0
477,15777436,Weber,425,Spain,Male,74,6,92113.43,2,1,0,102523.47,1
478,15570159,Wilson,653,France,Male,60,10,64058.44,3,1,0,176107.6,1
479,15731584,Muller,642,Spain,Male,30,2,99644.46,1,1,1,8524.79,0
480,15592985,Ferri,518,France,Male,37,10,0.0,1,1,0,94953.96,0
481,15637680,Smith,714,Spain,Male,18,1,104236.05,2,1,0,2012.55,0
482,15773049,Yildiz,580,Spain,Male,31,8,138990.23,1,0,1,47857.38,0
483,15628326,Conti,616,France,Male,24,2,0.0,3,0,1,154677.06,1
484,15764896,Brown,827,Germany,Female,32,7,167410.64,1,1,1,76950.27,0
485,15681447,Celik,747,Germany,Male,21,3,0.0,2,1,0,76158.0,1
486,15623858,Jones,705,France,Female,29,4,0.0,1,0,0,86100.26,0
487,15649258,Lombardo,687,Spain,Male,31,2,97092.1,1,0,1,137621.93,0
488,15698387,Smith,634,France,Male,38,10,0.0,2,0,0,125407.75,0
489,15756979,Rossi,842,France,Male,23,6,154433.1,2,1,0,168817.76,0
490,15717198,Moore,727,Spain,Male,20,5,0.0,1,0,0,126310.32,0
491,15798996,Kent,578,France,Female,56,2,0.0,2,1,0,185395.37,1
492,15782626,Schmidt,516,France,Male,31,7,0.0,1,0,0,165601.23,0
493,15754031,Kaya,704,France,Male,43,2,82338.49,1,0,1,35115.26,0
494,15716471,Hsia,645,Spain,Male,31,6,152267.86,2,1,1,41028.64,0
495,15638161,Martin,513,France,Male,39,4,138641.84,2,1,0,9679.56,1
496,15668839,Arslan,691,France,Female,38,9,147171.6,1,1,1,156440.99,0
497,15595423,Chien,624,Germany,Female,57,3,161565.3,1,0,1,74688.69,1
498,15659242,Celik,701,Spain,Male,36,7,96280.43,2,0,1,159464.74,0
499,15797308,Fischer,692,Germany,Male,36,1,120464.62,1,1,0,142569.96,1
500,15672166,Howells,592,Spain,Male,27,3,117160.95,1,1,1,168594.12,0
501,15594131,Sahin,711,France,Male,21,5,0.0,2,1,1,98485.25,0
502,15728676,Taylor,602,Germany,Male,42,10,107568.12,2,1,1,163185.46,0
503,15806344,Schmidt,608,Germany,Male,42,4,0.0,2,1,0,185711.28,0
504,15782564,Demir,599,France,Male,41,1,106198.7,1,1,1,157932.91,0
505,15634217,Davis,759,Spain,Male,52,9,0.0,1,1,0,34095.14,0
506,15679170,Smith,623,Germany,Male,38,2,135989.68,1,0,0,44677.29,0
507,15698449,Kaya,782,France,Female,33,2,117193.35,1,0,0,103898.67,1
508,15627658,Howells,821,France,Female,40,3,108596.27,2,1,1,97134.78,0
509,15632871,Wilson,579,France,Male,36,8,130229.27,2,0,0,136332.32,0
510,15624863,Hooper,370,Spain,Female,24,4,0.0,1,0,1,57540.16,0
511,15814335,Romano,750,France,Male,54,10,126511.1,1,1,1,144606.2,0
512,15752196,Pirozzi,617,Spain,Male,31,9,109532.13,1,1,0,153408.23,0
513,15775905,Rossi,567,France,Female,37,9,119070.22,1,1,0,149278.78,0
514,15769834,Bianchi,593,Spain,Male,32,4,103594.23,1,1,0,122999.48,0
515,15805476,Miller,610,Spain,Female,56,9,151017.65,2,1,1,156236.48,1
516,15592019,Martin,775,France,Female,32,9,116050.32,2,1,0,167864.47,0
517,15786099,Onio,665,France,Male,59,4,0.0,1,1,0,15165.04,0
518,15582339,Wilson,773,Spain,Male,30,3,0.0,2,1,0,95265.56,0
519,15684551,Hsia,697,France,Male,48,1,0.0,2,1,0,32723.36,0
520,15714302,Ozturk,620,France,Female,36,4,93203.35,1,1,0,194204.0,0
521,15655162,Rossi,613,Spain,Male,22,5,0.0,2,0,0,56740.31,1
522,15602242,Schmidt,704,Spain,Female,59,8,99386.38,1,1,1,16770.68,1
523,15613774,Garcia,729,Spain,Male,29,6,142386.82,1,1,0,137272.96,0
524,15771857,Romano,746,Spain,Female,34,2,72568.43,1,1,0,66613.62,0
525,15645378,Martin,625,Germany,Male,42,3,124831.84,2,1,1,24996.96,0
526,15643281,Aydin,667,Spain,Female,26,1,102513.12,1,0,0,113905.64,0
527,15796531,Kent,706,France,Female,30,2,0.0,2,1,1,30784.7,0
528,15601667,Pirozzi,613,Spain,Male,35,1,67832.33,2,0,0,30747.74,0
529,15794507,Onio,541,Germany,Male,22,8,0.0,2,1,1,56269.3,0
530,15795933,Miller,573,Germany,Male,40,2,0.0,2,1,0,75142.1,0
531,15715334,Smith,627,Spain,Male,25,0,0.0,2,1,1,197677.51,0
532,15607082,Kaya,714,France,Female,47,6,130241.74,2,1,0,20715.22,1
533,15604664,Wagner,771,Germany,Male,54,6,52230.83,2,1,0,5615.68,0
534,15636877,Garcia,520,Germany,Female,48,0,0.0,1,1,1,144994.55,0
535,15710048,Pirozzi,593,France,Male,50,7,60680.57,2,1,0,138641.49,0
536,15604102,Kent,616,France,Female,35,7,174477.65,1,0,1,6318.19,0
537,15679610,Yildiz,726,Spain,Female,24,10,114173.63,2,1,1,123946.47,0
538,15594572,Lombardo,599,France,Female,53,8,94110.43,1,0,0,171435.54,0
539,15700766,Yildiz,609,Germany,Female,31,8,126146.51,1,1,0,10002.15,0
540,15570987,Taylor,514,Germany,Male,37,8,92966.39,1,1,0,145262.56,1
541,15742952,Moore,696,Spain,Female,28,7,47123.71,1,1,0,188960.75,0
542,15579549,Conti,635,Spain,Male,26,6,0.0,2,1,1,173858.09,0
543,15614404,Schmidt,587,France,Male,41,6,109580.69,1,0,0,55562.91,1
544,15609359,Pirozzi,625,France,Female,39,4,122271.23,3,1,1,131687.18,1
545,15773440,Romano,758,Germany,Female,22,1,115040.97,2,1,0,49077.52,1
546,15579045,Onio,554,France,Female,31,10,0.0,2,0,1,164008.02,0
547,15673011,Kent,569,Germany,Female,66,10,86490.56,1,1,0,105776.13,1
548,15713480,Kent,770,France,Female,45,0,0.0,1,1,1,124496.95,0
549,15694694,Martin,657,France,Female,30,8,135370.49,1,0,0,63214.85,0
550,15735872,Davis,714,Spain,Female,33,8,118700.07,2,1,1,156955.24,0
551,15766467,Rossi,689,Spain,Male,39,2,150651.57,1,0,1,30584.62,0
552,15664104,Hooper,647,Germany,Male,33,4,117767.99,1,1,1,143301.77,0
553,15772746,Lombardo,617,France,Male,57,8,153529.69,2,0,1,142304.74,0
554,15645195,Romano,730,Spain,Female,44,9,0.0,2,1,0,31182.3,1
555,15811795,Greco,762,Germany,Female,18,4,152476.5,1,0,1,80083.54,0
556,15691827,Weber,754,Spain,Female,48,6,132314.01,2,1,1,160590.63,0
557,15749696,Wagner,536,France,Female,50,5,89709.45,1,1,0,159036.01,0
558,15784442,Ozturk,775,France,Female,44,1,133303.67,2,0,1,183956.34,0
559,15763855,Ferri,616,Germany,Female,46,1,0.0,2,0,0,187942.34,0
560,15778474,Wagner,578,Spain,Female,57,9,0.0,2,1,0,183267.24,1
561,15699823,Hooper,634,France,Female,47,0,168458.93,2,1,1,138546.84,0
562,15576569,Conti,730,France,Male,26,0,0.0,1,1,0,40467.69,0
563,15688966,Garcia,702,Germany,Female,63,3,0.0,1,1,0,246.42,1
564,15611073,Jones,625,Spain,Female,20,8,141041.73,2,1,1,147840.47,0
565,15787970,Conti,730,Spain,Female,44,7,119750.1,1,1,0,5627.78,0
566,15624884,Rossi,663,Spain,Male,40,6,166090.58,1,0,1,30926.87,0
567,15622715,Ozturk,595,Germany,Male,33,6,0.0,1,1,1,130724.27,0
568,15628045,Davis,582,Spain,Female,50,1,117891.17,1,1,1,114352.18,0
569,15726335,Greco,689,Germany,Female,36,1,0.0,2,1,0,129540.28,1
570,15708502,Ozturk,642,France,Female,45,6,0.0,1,1,1,139420.39,0
571,15802900,Cameron,518,Germany,Female,25,3,60550.24,1,1,0,175783.51,0
572,15669762,Celik,731,Germany,Female,53,6,95651.7,2,0,1,97621.03,0
573,15636267,Ozturk,604,France,Male,51,7,0.0,1,1,1,70637.28,0
574,15578013,Cameron,803,France,Female,38,3,100438.07,1,0,1,138908.92,0
575,15567469,Bianchi,515,Spain,Male,28,9,0.0,2,1,1,90366.59,0
576,15659100,Ferri,633,Spain,Female,54,8,0.0,2,1,1,1665.95,0
577,15797145,Kent,583,France,Male,21,1,0.0,1,0,1,43763.64,0
578,15696633,Jones,556,Spain,Female,39,1,0.0,2,0,0,117410.62,0
579,15789078,Hsia,603,France,Male,35,2,0.0,2,1,0,144444.18,0
580,15591117,Bianchi,820,France,Male,43,1,0.0,1,1,0,105902.06,1
581,15589030,Wagner,664,France,Female,34,6,0.0,2,1,0,20513.25,1
582,15774056,Garcia,574,France,Female,50,2,168352.8,2,1,0,131636.48,0
583,15592385,Muller,474,France,Female,26,7,0.0,2,1,1,80968.89,0
584,15578690,Wilson,485,Germany,Female,54,9,0.0,2,1,0,45567.8,1
585,15666719,Chien,598,Spain,Female,37,1,151630.2,2,1,1,74731.71,0
586,15796901,Kent,589,Germany,Male,32,1,126166.42,2,1,1,136811.83,0
587,15738039,Davis,628,Spain,Female,43,1,120709.13,1,0,1,113505.95,1
588,15590478,Schmidt,432,Spain,Female,49,8,94223.11,2,0,1,59471.69,0
589,15774974,Greco,641,France,Female,36,10,0.0,2,0,0,172044.13,0
590,15776585,Hooper,749,France,Male,37,8,128312.85,3,1,0,164069.78,0
591,15765866,Rossi,806,France,Female,29,7,99353.68,1,0,1,8491.6,0
592,15791354,Romano,468,Germany,Male,20,6,0.0,2,1,0,156275.25,0
593,15625667,Brown,573,France,Female,31,2,0.0,3,1,0,113610.84,1
594,15810582,Rossi,568,Germany,Male,38,5,0.0,2,1,0,12994.43,0
595,15645871,Muller,664,Germany,Male,34,10,166344.18,1,1,0,92939.48,0
596,15766198,Dogan,533,Germany,Male,34,3,0.0,1,0,0,759.82,1
597,15710535,Jones,811,France,Female,26,0,151350.74,3,1,1,193518.94,0
598,15760561,Smith,654,France,Female,27,2,0.0,2,0,1,144143.19,0
599,15722648,Onio,638,France,Female,25,5,85112.08,2,0,0,176568.96,0
600,15726314,Sahin,803,Spain,Male,39,7,57976.09,1,1,1,103164.23,0
601,15719765,Wagner,648,Germany,Female,44,4,121887.13,2,1,0,182615.46,0
602,15760441,Ferri,688,Germany,Male,39,5,0.0,2,1,1,43677.17,0
603,15750453,Demir,578,Germany,Male,44,7,113393.06,2,1,1,125371.85,1
604,15599337,Bianchi,518,Germany,Female,27,3,153799.77,1,0,1,22969.48,0
605,15772205,Hooper,591,France,Male,38,8,0.0,1,0,1,177806.09,0
606,15699712,Wagner,850,France,Female,32,3,192579.81,1,1,0,18661.99,0
607,15646468,Chien,711,France,Male,36,1,0.0,1,1,1,115137.54,0
608,15694251,Garcia,676,France,Female,22,1,93978.94,1,0,1,111681.15,1
609,15807436,Aydin,556,France,Male,25,3,93823.4,2,1,1,33669.83,0
610,15780084,Yilmaz,737,Spain,Male,38,0,0.0,2,1,1,109377.11,0
611,15774116,Miller,520,France,Male,29,2,162611.84,3,1,1,83582.25,0
612,15681395,Muller,500,France,Female,30,4,0.0,1,0,1,8507.51,0
613,15761726,Kaya,596,France,Male,35,10,92894.47,1,0,0,147322.36,0
614,15661969,Rossi,838,France,Male,44,10,0.0,1,1,0,66607.55,0
615,15737234,Romano,832,France,Male,49,8,0.0,1,1,0,32220.39,0
616,15725584,Brown,607,France,Male,21,10,124847.98,2,1,0,17337.92,0
617,15628147,Conti,585,France,Male,32,6,0.0,1,0,0,137600.13,1
618,15632313,Ozturk,493,Spain,Female,40,1,81334.34,2,1,1,83923.14,0
619,15580983,Conti,657,France,Male,43,7,117082.09,1,1,0,192296.06,1
620,15600641,Brown,666,France,Male,48,6,163006.29,2,1,1,191233.17,0
621,15674100,Davis,726,France,Female,42,9,0.0,4,1,1,38706.1,1
622,15685165,Wilson,737,France,Male,30,3,106292.6,1,0,0,19920.54,0
623,15606979,Rossi,631,Germany,Female,40,9,122143.66,2,1,0,100062.81,1
624,15669918,Smith,703,France,Female,38,7,134979.1,2,1,1,37001.02,0
625,15716738,Conti,583,Spain,Female,25,8,146549.34,1,1,1,90979.24,0
626,15623840,Garcia,702,Spain,Male,29,0,166036.1,1,1,1,24616.08,0
627,15650256,Brown,601,Germany,Male,41,10,128058.05,1,1,0,88943.87,0
628,15657574,Muller,694,France,Male,48,5,84823.1,2,0,1,23705.31,0
629,15691958,Fischer,686,France,Male,31,7,74084.59,2,1,1,197727.85,0
630,15657295,Garcia,657,France,Female,66,5,138085.9,1,1,1,27539.71,1
631,15749929,Yildiz,726,Spain,Male,18,1,76576.05,2,1,0,30150.9,0
632,15647571,Davis,499,France,Male,37,6,0.0,2,1,0,31513.26,1
633,15674170,Chien,548,Germany,Female,38,7,102110.25,3,0,0,71899.04,1
634,15660562,Kaya,624,France,Female,51,1,83543.86,2,1,1,34164.59,0
635,15611427,Sahin,511,France,Female,30,4,135397.74,1,1,0,89304.19,0
636,15737129,Lombardo,611,France,Male,31,6,0.0,1,1,0,82588.66,0
637,15624559,Kaya,614,France,Female,32,3,0.0,2,1,1,150752.64,0
638,15639916,Martin,776,Germany,Female,50,3,0.0,1,1,1,141206.51,0
639,15763880,Hooper,664,Germany,Female,53,1,62956.94,2,1,0,181638.64,1
640,15802905,Garcia,749,France,Male,33,5,162484.08,2,1,1,186176.96,0
641,15733404,Taylor,679,France,Male,28,1,0.0,1,1,0,55853.37,0
642,15794777,Sahin,599,Spain,Male,28,9,0.0,2,1,1,45601.52,0
643,15779239,Cameron,663,France,Female,24,1,149186.32,2,1,0,162976.98,1
644,15685923,Muller,720,Germany,Male,55,1,0.0,2,0,0,69331.72,0
645,15758265,Kent,765,France,Male,37,10,154774.64,2,0,0,165782.81,1
646,15647787,Kent,637,Germany,Male,49,4,0.0,2,1,0,195012.01,0
647,15680820,Miller,492,Germany,Female,34,2,0.0,2,1,1,88258.72,1
648,15699553,Kaya,485,France,Male,70,6,91036.78,2,0,1,174597.65,0
649,15805813,Garcia,619,Germany,Male,46,1,0.0,2,1,0,81071.66,0
650,15777831,Yildiz,426,Germany,Female,41,4,0.0,2,1,0,100688.3,0
651,15688008,Chien,822,France,Female,44,7,91025.58,2,1,0,157932.1,0
652,15728840,Yildiz,707,Germany,Female,27,5,0.0,1,1,1,169361.93,0
653,15616287,Lombardo,589,France,Male,32,10,81479.96,1,0,0,1571.63,0
654,15766790,Bianchi,543,France,Male,49,7,105674.39,1,1,1,12848.9,0
655,15703954,Smith,749,Spain,Male,38,7,0.0,1,0,1,141931.64,0
656,15698875,Lombardo,543,Spain,Male,45,7,0.0,1,1,1,79156.04,0
657,15757263,Hooper,552,France,Male,34,7,134155.35,2,1,0,126581.63,0
658,15723923,Wilson,576,Germany,Male,36,5,93691.56,1,0,0,72010.46,1
659,15583816,Yildiz,661,France,Male,53,1,176506.74,1,1,0,183016.38,0
660,15637736,Garcia,710,Germany,Male,39,2,123447.2,1,1,1,111332.89,0
661,15609878,Romano,764,France,Female,40,3,117477.97,2,0,1,90331.93,0
662,15749416,Hooper,750,Spain,Male,36,2,0.0,1,1,0,177841.41,0
663,15574487,Smith,650,France,Female,33,3,0.0,1,1,1,15006.63,0
664,15616299,Wagner,748,France,Female,35,8,0.0,2,1,1,137689.89,1
665,15715055,Brown,586,Spain,Male,38,10,0.0,1,1,0,48708.39,0
666,15739392,Dogan,475,France,Male,54,4,102396.53,2,1,0,40526.07,0
667,15691521,Wilson,586,France,Female,38,5,0.0,1,1,1,92633.24,0
668,15780871,Aydin,573,France,Female,51,3,0.0,1,1,1,168722.15,0
669,15795425,Martin,589,Germany,Male,28,6,0.0,1,1,0,84398.56,0
670,15598725,Miller,558,France,Male,43,7,163807.55,2,1,0,8011.34,0
671,15803818,Brown,606,Germany,Female,20,0,0.0,2,1,0,96858.28,0
672,15719289,Cameron,710,France,Female,29,5,132240.8,2,1,1,76494.03,0
673,15724748,Garcia,815,Germany,Female,30,4,164032.77,1,1,0,120392.02,0
674,15589473,Fischer,484,Spain,Male,32,4,129843.36,1,1,0,92094.53,1
675,15721162,Weber,526,France,Female,51,5,138548.67,2,1,1,71517.23,1
676,15747121,Schmidt,574,Germany,Female,20,1,161604.9,2,1,1,184691.62,0
